ParcelNumber,SaleAmount,SaleDate,Bedrooms,YearBuilt,SquareFootageFinishedLiving,Grade
43A002700,320000,2011,4,1971.0,1450.0,C++
43A002700,311000,2006,4,1971.0,1450.0,C++
43A002800,33800,1971,4,1971.0,1225.0,C++
43A002900,100000,1987,3,1971.0,1225.0,C++
43A004000,128000,1991,3,1969.0,1620.0,C++
43A004000,64500,1978,3,1969.0,1620.0,C++
43A004000,265000,2019,3,1969.0,1620.0,C++
43A004000,265000,2019,3,1969.0,1620.0,C++
43A005000,285000,2006,2,1956.0,1400.0,C++
43A005000,159000,2001,2,1956.0,1400.0,C++
43A005000,46800,1976,2,1956.0,1400.0,C++
43A005000,234900,2004,2,1956.0,1400.0,C++
43A006000,125000,1998,5,1956.0,1577.0,C++
43A006000,200000,2002,5,1956.0,1577.0,C++
43A006000,271000,2004,5,1956.0,1577.0,C++
43A006000,329000,2008,5,1956.0,1577.0,C++
43A007000,350000,2016,3,1956.0,1977.0,C +
43A007000,303500,2012,3,1956.0,1977.0,C +
43A008000,165000,1999,4,1956.0,1188.0,C +
43A008000,110000,1989,4,1956.0,1188.0,C +
43A008000,270000,2010,4,1956.0,1188.0,C +
43A008000,132000,1997,4,1956.0,1188.0,C +
43A009000,68000,1985,4,1972.0,1276.0,C++
43A009000,260000,2005,4,1972.0,1276.0,C++
43A009000,235000,2013,4,1972.0,1276.0,C++
43A009000,215500,2004,4,1972.0,1276.0,C++
43A009000,112650,1997,4,1972.0,1276.0,C++
43A009000,375000,2019,4,1972.0,1276.0,C++
43A009000,201800,2005,4,1972.0,1276.0,C++
43A009000,201800,2005,4,1972.0,1276.0,C++
43A010000,45000,1975,3,1974.0,1554.0,C++
43A011000,317500,2004,4,1960.0,1288.0,B -
43A011000,345000,2014,4,1960.0,1288.0,B -
43A011000,154500,1999,4,1960.0,1288.0,B -
43A011000,54400,1977,4,1960.0,1288.0,B -
43A011000,335000,2006,4,1960.0,1288.0,B -
43A011000,320000,2009,4,1960.0,1288.0,B -
43A014000,410000,2024,3,1958.0,1212.0,C++
43A015000,22800,1964,3,1958.0,1479.0,C++
43A016000,115000,1996,3,1957.0,1504.0,B -
43A016000,446000,2018,3,1957.0,1504.0,B -
43A016000,135000,1997,3,1957.0,1504.0,B -
43A016000,257000,2004,3,1957.0,1504.0,B -
43A016000,380000,2008,3,1957.0,1504.0,B -
43A017000,39400,1976,3,1957.0,1369.0,C++
43A018000,425000,2022,3,1958.0,1479.0,C +
43A018000,345000,2005,3,1958.0,1479.0,C +
43A018000,238800,2003,3,1958.0,1479.0,C +
43A018000,125000,1993,3,1958.0,1479.0,C +
43A018000,43500,1974,3,1958.0,1479.0,C +
43A019000,23500,1960,4,1959.0,1778.0,C++
43A019000,303000,2006,4,1959.0,1778.0,C++
43A020000,43500,1972,3,1957.0,1350.0,C++
43A022000,224000,2016,5,1958.0,2266.0,B++
43A022000,606045,2018,5,1958.0,2266.0,B++
43A023000,260000,2002,4,1959.0,1440.0,C++
43A023000,119000,1995,4,1959.0,1440.0,C++
43A023000,310000,2008,4,1959.0,1440.0,C++
43A023000,255000,2012,4,1959.0,1440.0,C++
43A024000,825000,2021,4,2005.0,3182.0,C++
43A024000,805916,2022,4,2005.0,3182.0,C++
43A024000,119000,1995,4,2005.0,3182.0,C++
43A024000,5000,2002,4,2005.0,3182.0,C++
43A024000,565000,2011,4,2005.0,3182.0,C++
43A025000,325000,2014,4,1965.0,1425.0,B +
43A025000,129000,1991,4,1965.0,1425.0,B +
43A025000,462500,2017,4,1965.0,1425.0,B +
43A026000,96500,1987,3,1965.0,1323.0,C++
43A027000,123500,1990,4,1971.0,1608.0,C +
43A027000,775000,2022,4,1971.0,1608.0,C +
43A027000,124500,1994,4,1971.0,1608.0,C +
43A027000,350000,2021,4,1971.0,1608.0,C +
43A028000,325900,2014,3,1976.0,2416.0,C++
43A028000,352000,2005,3,1976.0,2416.0,C++
43A028000,352000,2005,3,1976.0,2416.0,C++
43A028000,54531,1978,3,1976.0,2416.0,C++
43A029000,6000,1975,3,1975.0,2490.0,C +
43A030000,343500,2010,4,1971.0,1552.0,C++
43A030000,193000,2001,4,1971.0,1552.0,C++
43A030000,155000,1996,4,1971.0,1552.0,C++
43A030000,130000,1989,4,1971.0,1552.0,C++
43A031000,28400,1971,3,1967.0,1274.0,C++
43A032000,129500,1984,3,1973.0,2100.0,B++
43A032000,581950,2007,3,1973.0,2100.0,B++
43A032000,460000,2011,3,1973.0,2100.0,B++
43A032000,350000,2011,3,1973.0,2100.0,B++
43A032000,145000,1992,3,1973.0,2100.0,B++
43A032000,274000,2001,3,1973.0,2100.0,B++
43A032000,593000,2017,3,1973.0,2100.0,B++
43A032100,59500,1977,3,1977.0,1512.0,C++
43A033000,615000,2019,4,1971.0,2100.0,B++
43A033000,457000,2014,4,1971.0,2100.0,B++
43A033000,207000,1991,4,1971.0,2100.0,B++
43A034000,190000,1992,3,1972.0,1885.0,B +
43A035000,800000,2022,3,1973.0,1920.0,B +
43A035000,485000,2020,3,1973.0,1920.0,B +
43A036000,150000,1987,4,1969.0,2512.0,B +
43A036000,86000,1975,4,1969.0,2512.0,B +
43A036000,392500,2013,4,1969.0,2512.0,B +
43A037000,179050,1997,4,1997.0,1841.0,C++
43A037000,428000,2015,4,1997.0,1841.0,C++
43A037000,445000,2018,4,1997.0,1841.0,C++
43A037000,55000,1997,4,1997.0,1841.0,C++
43A037000,315000,2003,4,1997.0,1841.0,C++
43A037000,415000,2013,4,1997.0,1841.0,C++
43A038000,199000,1986,4,1970.0,2664.0,B
43A038000,157000,1982,4,1970.0,2664.0,B
43A038000,242000,1999,4,1970.0,2664.0,B
43A039000,21600,1982,3,1983.0,2832.0,B
43A039000,227000,1996,3,1983.0,2832.0,B
43A039000,425000,2013,3,1983.0,2832.0,B
43A040000,125000,1986,4,1972.0,2688.0,B -
43A040000,495000,2020,4,1972.0,2688.0,B -
43B001000,35000,1972,3,1959.0,1450.0,C++
43B001000,280000,2017,3,1959.0,1450.0,C++
43B002000,59000,1978,4,1957.0,1375.0,C++
43B003000,26000,1965,6,1961.0,2226.0,C++
43B003000,108000,1990,6,1961.0,2226.0,C++
43B004000,310000,2006,6,1961.0,2252.0,C++
43B004000,134900,1998,6,1961.0,2252.0,C++
43B004000,327908,2015,6,1961.0,2252.0,C++
43B005000,175000,2001,3,1959.0,1363.0,C++
43B005000,52500,1978,3,1959.0,1363.0,C++
43B005000,580000,2024,3,1959.0,1363.0,C++
43B005000,225000,2002,3,1959.0,1363.0,C++
43B006000,18500,1967,3,1965.0,1067.0,C++
43B007000,62000,1979,3,1962.0,1125.0,C +
43B007000,180000,2004,3,1962.0,1125.0,C +
43B007000,260000,2010,3,1962.0,1125.0,C +
43B008000,190000,2016,5,1962.0,966.0,B +
43B008000,44700,1975,5,1962.0,966.0,B +
43B008000,415000,2017,5,1962.0,966.0,B +
43B008000,522600,2022,5,1962.0,966.0,B +
43B008000,137795,2015,5,1962.0,966.0,B +
43B009000,31800,1980,4,1958.0,2040.0,C++
43B009000,90000,1986,4,1958.0,2040.0,C++
43B010000,190000,2009,3,1954.0,1858.0,C +
43B010000,3000,1969,3,1954.0,1858.0,C +
43B010000,25000,1969,3,1954.0,1858.0,C +
43B011000,290000,2010,3,1960.0,1560.0,C++
43B011000,25000,1971,3,1960.0,1560.0,C++
43B011000,255000,2007,3,1960.0,1560.0,C++
43B011000,499999,2024,3,1960.0,1560.0,C++
43B012000,165000,2001,3,1959.0,1756.0,C +
43B013000,434000,2024,4,1968.0,1269.0,C++
43B013000,70400,1979,4,1968.0,1269.0,C++
43B014000,143500,1999,4,1964.0,1334.0,B +
43B014000,475000,2019,4,1964.0,1334.0,B +
43B015000,294500,2012,4,1959.0,2125.0,C++
43B015000,48000,1976,4,1959.0,2125.0,C++
43B016000,200000,2003,3,1959.0,1514.0,C++
43B017000,400000,2022,3,1959.0,1444.0,C +
43B017000,24500,1968,3,1959.0,1444.0,C +
43B018000,32950,1972,3,1968.0,1274.0,C++
43B018000,118000,1993,3,1968.0,1274.0,C++
43B018000,154900,1999,3,1968.0,1274.0,C++
43B018000,146000,1999,3,1968.0,1274.0,C++
43B018000,240000,2010,3,1968.0,1274.0,C++
43B019000,137000,1991,3,1968.0,1225.0,C +
43B020000,254000,2013,3,1970.0,1276.0,C++
43B020000,287000,2016,3,1970.0,1276.0,C++
43B020000,153000,1999,3,1970.0,1276.0,C++
43B020000,66000,1979,3,1970.0,1276.0,C++
43B022000,19250,1963,3,1963.0,1588.0,C++
43B022000,159900,2000,3,1963.0,1588.0,C++
43B023000,119000,1990,4,1963.0,1066.0,C +
43B023000,249000,2005,4,1963.0,1066.0,C +
43B023000,72500,1985,4,1963.0,1066.0,C +
43B023000,250000,2016,4,1963.0,1066.0,C +
43B024000,21000,1965,4,1962.0,1067.0,C +
43B024000,425000,2023,4,1962.0,1067.0,C +
43B025000,505000,2023,4,1962.0,1125.0,C++
43B025000,128700,1996,4,1962.0,1125.0,C++
43B025000,96000,1990,4,1962.0,1125.0,C++
43B025000,199900,2002,4,1962.0,1125.0,C++
43B026000,52500,1977,4,1962.0,1075.0,C +
43B026000,385000,2021,4,1962.0,1075.0,C +
43B027000,23000,1967,4,1962.0,1681.0,C
43B027000,350000,2020,4,1962.0,1681.0,C
43B028000,20000,1964,3,1962.0,1413.0,C +
43B028000,375000,2021,3,1962.0,1413.0,C +
43B029000,76900,1985,4,1962.0,1284.0,C++
43B030000,285000,2006,3,1962.0,943.0,C++
43B030000,17000,1962,3,1962.0,943.0,C++
43B031000,22500,1969,3,1962.0,1025.0,C++
43B032000,105000,2014,4,2014.0,1287.0,B
43B032000,156000,2013,4,2014.0,1287.0,B
43B032000,17800,1965,4,2014.0,1287.0,B
43B033000,240000,2012,3,1969.0,1775.0,C++
43B033000,21000,1966,3,1969.0,1775.0,C++
43B033000,30000,2018,3,1969.0,1775.0,C++
43B034000,71750,1984,3,1962.0,1067.0,C++
43B034000,315000,2005,3,1962.0,1067.0,C++
43B034000,134500,1998,3,1962.0,1067.0,C++
43B034000,315000,2005,3,1962.0,1067.0,C++
43B034000,63000,1980,3,1962.0,1067.0,C++
43B035000,270000,2013,4,1961.0,1375.0,C++
43B035000,29300,1969,4,1961.0,1375.0,C++
43B036000,420250,2018,4,1960.0,1944.0,B +
43B036000,23250,1964,4,1960.0,1944.0,B +
43B037000,28800,1972,3,1962.0,1075.0,C++
43B037000,207000,2013,3,1962.0,1075.0,C++
43B038000,289500,2008,3,1961.0,1085.0,C +
43B038000,39000,1973,3,1961.0,1085.0,C +
43B038000,225500,2004,3,1961.0,1085.0,C +
43B038000,450000,2021,3,1961.0,1085.0,C +
43B039000,151000,1999,3,1959.0,1846.0,C++
43B039000,140300,1998,3,1959.0,1846.0,C++
43B039000,138000,1990,3,1959.0,1846.0,C++
43B040000,316000,2017,4,1959.0,1590.0,C++
43B040000,35500,1972,4,1959.0,1590.0,C++
43B041000,21200,1977,3,1958.0,1279.0,C++
43B041000,330000,2019,3,1958.0,1279.0,C++
43B043000,36000,1971,4,1966.0,1740.0,C++
43B044000,3500,1965,4,1965.0,1769.0,C++
43B044000,139500,1990,4,1965.0,1769.0,C++
43B045000,355000,2013,4,1965.0,1900.0,C++
43B045000,95800,1986,4,1965.0,1900.0,C++
43B046000,26500,1965,4,1965.0,1769.0,C++
43B046000,250000,2013,4,1965.0,1769.0,C++
43B047000,56000,1976,4,1962.0,1785.0,C +
43B047000,382000,2020,4,1962.0,1785.0,C +
43B048000,40000,1975,3,1962.0,1407.0,C +
43B049000,137000,2000,3,1960.0,2637.0,C++
43B049000,137000,2000,3,1960.0,2637.0,C++
43B049000,270000,2002,3,1960.0,2637.0,C++
43B049000,435000,2006,3,1960.0,2637.0,C++
43B050000,93500,1987,4,1959.0,1305.0,C++
43B050000,232500,2004,4,1959.0,1305.0,C++
43B051000,126000,1998,3,1958.0,1929.0,C++
43B052000,29500,1969,4,1961.0,2303.0,C++
43B053000,23500,1960,3,1960.0,1537.0,C +
43B054000,18400,1962,3,1962.0,1125.0,C +
43B054000,280000,2017,3,1962.0,1125.0,C +
43B055000,26600,1969,4,1961.0,1304.0,C++
43B055000,228000,2015,4,1961.0,1304.0,C++
43B055000,228000,2015,4,1961.0,1304.0,C++
43B055000,228000,2015,4,1961.0,1304.0,C++
43B055000,199000,2013,4,1961.0,1304.0,C++
43B056000,189900,2001,4,1960.0,1425.0,C++
43B056000,240000,2010,4,1960.0,1425.0,C++
43B056000,22800,1965,4,1960.0,1425.0,C++
43B057000,320000,2016,3,1963.0,1425.0,C +
43B057000,26000,1966,3,1963.0,1425.0,C +
43B057000,284000,2005,3,1963.0,1425.0,C +
43B058000,132500,1993,5,1966.0,1230.0,C
43B059000,32000,1971,3,1965.0,1223.0,C
43B060000,305900,2014,4,1959.0,1180.0,C +
43B060000,115000,1994,4,1959.0,1180.0,C +
43B060000,69000,1984,4,1959.0,1180.0,C +
43B061000,77900,1986,4,1960.0,1431.0,C
43B061000,104500,1993,4,1960.0,1431.0,C
43B062000,454900,2022,4,1959.0,1064.0,B
43B062000,27850,1969,4,1959.0,1064.0,B
43B062000,105000,2000,4,1959.0,1064.0,B
43B062000,310000,2022,4,1959.0,1064.0,B
43B062000,588100,2023,4,1959.0,1064.0,B
43B062000,285000,2007,4,1959.0,1064.0,B
43B063000,27500,1969,3,1958.0,1120.0,C +
43B064000,120000,2000,3,1959.0,1387.0,B -
43B064000,92000,1995,3,1959.0,1387.0,B -
43B064000,195000,2016,3,1959.0,1387.0,B -
43B064000,195000,2016,3,1959.0,1387.0,B -
43B065000,188200,2002,3,1961.0,1075.0,B -
43B065000,46500,1977,3,1961.0,1075.0,B -
43B065000,92000,1993,3,1961.0,1075.0,B -
43B066000,22500,1968,4,1967.0,1123.0,C +
43B067000,206800,2012,3,1967.0,1077.0,C
43B067000,340000,2021,3,1967.0,1077.0,C
43B067000,72500,1983,3,1967.0,1077.0,C
43B068000,90500,1989,3,1967.0,1123.0,C +
43B068000,75000,1986,3,1967.0,1123.0,C +
43B068000,135900,2000,3,1967.0,1123.0,C +
43B068000,327500,2019,3,1967.0,1123.0,C +
43B068000,238000,2011,3,1967.0,1123.0,C +
43B069000,179500,2004,3,1967.0,1123.0,C
43B069000,98000,1995,3,1967.0,1123.0,C
43B069000,140000,2001,3,1967.0,1123.0,C
43B069000,89041,1989,3,1967.0,1123.0,C
43B070000,236000,2007,3,1967.0,1123.0,C
43B070000,44900,1977,3,1967.0,1123.0,C
43B070000,256400,2017,3,1967.0,1123.0,C
43B071000,150000,2011,3,1960.0,1016.0,C
43B071000,257000,2016,3,1960.0,1016.0,C
43B071000,170000,2003,3,1960.0,1016.0,C
43B071000,98000,1996,3,1960.0,1016.0,C
43B071000,281513,2011,3,1960.0,1016.0,C
43B071000,275000,2006,3,1960.0,1016.0,C
43B072000,36950,1974,3,1961.0,1075.0,C
43B073000,278000,2015,4,1959.0,1075.0,C +
43B073000,360000,2020,4,1959.0,1075.0,C +
43B073000,163000,2014,4,1959.0,1075.0,C +
43B073000,180000,2014,4,1959.0,1075.0,C +
43B074000,75000,1999,3,1959.0,1282.0,C++
43B074000,16200,1967,3,1959.0,1282.0,C++
43B075000,232000,2006,3,1959.0,1120.0,C
43B075000,56259,1980,3,1959.0,1120.0,C
43B076000,145000,2001,3,1959.0,1548.0,C +
43B076000,236000,2008,3,1959.0,1548.0,C +
43B076000,20150,1967,3,1959.0,1548.0,C +
43B076000,259040,2013,3,1959.0,1548.0,C +
43B077000,124500,1999,3,1959.0,1075.0,C
43B077000,220000,2010,3,1959.0,1075.0,C
43B077000,71500,1984,3,1959.0,1075.0,C
43B077000,26000,1971,3,1959.0,1075.0,C
43B078000,245000,2005,4,1967.0,1056.0,C
43B078000,107000,1996,4,1967.0,1056.0,C
43B078000,102900,1991,4,1967.0,1056.0,C
43B078000,233000,2004,4,1967.0,1056.0,C
43B078000,234000,2011,4,1967.0,1056.0,C
43B078000,245000,2005,4,1967.0,1056.0,C
43B078000,185000,2002,4,1967.0,1056.0,C
43B078000,453600,2024,4,1967.0,1056.0,C
43B079000,135000,2000,4,1959.0,1075.0,C
43B079000,33500,1973,4,1959.0,1075.0,C
43B079000,420000,2024,4,1959.0,1075.0,C
43B080000,58000,1981,3,1959.0,1075.0,C
43B080000,326000,2022,3,1959.0,1075.0,C
43B081000,98000,1992,3,1959.0,1125.0,C -
43B081000,67000,1984,3,1959.0,1125.0,C -
43B082000,41500,1974,4,1961.0,1334.0,C +
43B082000,41500,1974,4,1961.0,1334.0,C +
43B083000,218000,2002,3,1960.0,1334.0,C +
43B083000,292000,2006,3,1960.0,1334.0,C +
43B083000,85000,1984,3,1960.0,1334.0,C +
43B083000,21500,1961,3,1960.0,1334.0,C +
43B084000,350000,2021,3,1958.0,1269.0,C
43B084000,28000,1970,3,1958.0,1269.0,C
43B085000,257000,2005,3,1964.0,1700.0,C +
43B085000,82000,1982,3,1964.0,1700.0,C +
43B086000,91000,1993,3,1959.0,1265.0,C
43B086000,112500,1994,3,1959.0,1265.0,C
43B087000,71200,1984,3,1958.0,1671.0,C +
43B087000,199000,2009,3,1958.0,1671.0,C +
43B087000,61000,1980,3,1958.0,1671.0,C +
43B088000,228000,2005,3,1965.0,1269.0,C
43B088000,299500,2007,3,1965.0,1269.0,C
43B088000,336000,2017,3,1965.0,1269.0,C
43B088000,42500,1974,3,1965.0,1269.0,C
43B088000,221000,2004,3,1965.0,1269.0,C
43B088000,464000,2022,3,1965.0,1269.0,C
43B088000,274500,2005,3,1965.0,1269.0,C
43B088000,124000,1992,3,1965.0,1269.0,C
43B089000,235000,2007,3,1959.0,1056.0,C
43B089000,66800,1982,3,1959.0,1056.0,C
43B090000,27500,1969,3,1963.0,1425.0,C +
43B091000,125000,1992,4,1964.0,1701.0,C
43B091000,4250,1963,4,1964.0,1701.0,C
43B091000,135000,2000,4,1964.0,1701.0,C
43B092000,23250,1969,3,1959.0,1508.0,C +
43B092000,380500,2022,3,1959.0,1508.0,C +
43B093000,78000,1984,3,1966.0,1261.0,C +
43B093000,196500,2002,3,1966.0,1261.0,C +
43B093000,280000,2010,3,1966.0,1261.0,C +
43B093000,500,1985,3,1966.0,1261.0,C +
43B093000,298000,2006,3,1966.0,1261.0,C +
43B094000,450000,2024,3,1963.0,1479.0,B +
43B094000,61500,1979,3,1963.0,1479.0,B +
43B095000,98500,1988,3,1969.0,1150.0,C
43B095000,81750,1982,3,1969.0,1150.0,C
43B096000,49225,1978,3,1966.0,1276.0,C +
43B096000,83850,1985,3,1966.0,1276.0,C +
43B097000,45750,1973,3,1959.0,1365.0,C +
43B097000,250000,2011,3,1959.0,1365.0,C +
43B098000,164000,2000,4,1959.0,1718.0,C++
43B098000,380000,2018,4,1959.0,1718.0,C++
43B098000,119950,1995,4,1959.0,1718.0,C++
43B098000,105000,1993,4,1959.0,1718.0,C++
43B099000,23000,1961,3,1960.0,1325.0,C +
43B099000,142000,2000,3,1960.0,1325.0,C +
43B100000,128500,1994,3,1961.0,1454.0,C++
43B100000,70000,1980,3,1961.0,1454.0,C++
43B100000,299900,2017,3,1961.0,1454.0,C++
43B101000,277000,2007,4,1967.0,1513.0,C
43B101000,347950,2020,4,1967.0,1513.0,C
43B101000,300000,2016,4,1967.0,1513.0,C
43B102000,46500,1976,3,1965.0,1269.0,C +
43B103000,115900,1992,3,1964.0,1425.0,B -
43B103000,517000,2024,3,1964.0,1425.0,B -
43C001000,59000,1980,3,1979.0,1600.0,C
43C001000,210000,2017,3,1979.0,1600.0,C
43C001000,200000,2008,3,1979.0,1600.0,C
43C001100,152000,2000,3,1978.0,2070.0,C
43C001100,235000,2009,3,1978.0,2070.0,C
43C001100,47250,1979,3,1978.0,2070.0,C
43C001100,238750,2016,3,1978.0,2070.0,C
43C001100,320000,2020,3,1978.0,2070.0,C
43C001100,78000,1986,3,1978.0,2070.0,C
43C001200,50500,1978,3,1978.0,1657.0,C
43C001300,115500,1998,3,1978.0,1564.0,C
43C001300,77000,2003,3,1978.0,1564.0,C
43C001300,230000,2005,3,1978.0,1564.0,C
43C001300,104500,1996,3,1978.0,1564.0,C
43C001300,63200,1984,3,1978.0,1564.0,C
43C001300,248400,2016,3,1978.0,1564.0,C
43C001400,73000,1985,3,1977.0,1536.0,C
43C001400,75000,1987,3,1977.0,1536.0,C
43C001500,48500,1978,5,1978.0,1305.0,C
43C001500,300000,2018,5,1978.0,1305.0,C
43C001500,270000,2010,5,1978.0,1305.0,C
43C001500,179000,2001,5,1978.0,1305.0,C
43C001600,168000,2003,3,1978.0,744.0,C
43C001600,97000,1997,3,1978.0,744.0,C
43C001600,329000,2020,3,1978.0,744.0,C
43C001600,400000,2024,3,1978.0,744.0,C
43C001600,260000,2017,3,1978.0,744.0,C
43C001700,95000,1996,3,1978.0,744.0,C +
43C001700,75900,1987,3,1978.0,744.0,C +
43C002000,172500,2002,3,1977.0,772.0,C
43C002000,249000,2005,3,1977.0,772.0,C
43C002000,83900,1990,3,1977.0,772.0,C
43C002000,73000,1995,3,1977.0,772.0,C
43C002100,41000,1977,3,1977.0,1305.0,C
43C002200,96500,1993,3,1978.0,1128.0,C
43C002200,73000,1984,3,1978.0,1128.0,C
43C002300,48440,1977,3,1977.0,1276.0,C
43C002300,75000,1984,3,1977.0,1276.0,C
43C002400,72500,1986,4,1977.0,1528.0,C +
43C002400,44900,1977,4,1977.0,1528.0,C +
43C002500,88000,1994,3,1978.0,772.0,C -
43C002600,83000,1991,3,1978.0,1305.0,C
43C002600,98000,1998,3,1978.0,1305.0,C
43C003000,115000,1987,6,1980.0,2128.0,C
43C004000,223000,2008,3,1962.0,2102.0,C
43C004000,330000,2021,3,1962.0,2102.0,C
43C005000,102500,2000,5,1979.0,1075.0,C
43C005000,65300,1986,5,1979.0,1075.0,C
43C005000,175000,2011,5,1979.0,1075.0,C
43C006000,169900,2002,5,1960.0,1274.0,C
43C006000,60000,1978,5,1960.0,1274.0,C
43C008000,260400,2023,3,1960.0,1716.0,C +
43C008000,140000,1991,3,1960.0,1716.0,C +
43C009000,125000,2000,3,1959.0,1639.0,B -
43C009000,82000,1986,3,1959.0,1639.0,B -
43C009000,49000,1976,3,1959.0,1639.0,B -
43C010000,112500,1992,3,1958.0,1529.0,B
43C010000,275000,2006,3,1958.0,1529.0,B
43C011000,337700,2018,3,1960.0,1176.0,C +
43C011000,22700,1964,3,1960.0,1176.0,C +
43C011000,235000,2018,3,1960.0,1176.0,C +
43C011000,150000,2013,3,1960.0,1176.0,C +
43C012000,23500,1966,3,1960.0,1952.0,B
43C013000,136000,1996,4,1959.0,1546.0,C
43C013000,134900,1989,4,1959.0,1546.0,C
43C013000,260000,2012,4,1959.0,1546.0,C
43C014000,28000,1969,3,1960.0,1334.0,C++
43C014000,21150,1987,3,1960.0,1334.0,C++
43C015000,32500,2002,4,1959.0,1176.0,C
43C015000,115000,1994,4,1959.0,1176.0,C
43C016000,216000,2012,3,1960.0,1248.0,C
43C016000,430000,2022,3,1960.0,1248.0,C
43C017000,125000,1994,5,1959.0,3402.0,B +
43C018000,112000,1995,3,1960.0,2511.0,B
43C018000,125500,1998,3,1960.0,2511.0,B
43C018000,92000,1989,3,1960.0,2511.0,B
43C018000,342000,2016,3,1960.0,2511.0,B
43C018000,565000,2024,3,1960.0,2511.0,B
43C019000,39121,1976,3,1964.0,1940.0,B +
43C020000,20000,1962,4,1959.0,1832.0,B
43C021000,20600,1967,4,1958.0,2386.0,C +
43C021000,520000,2023,4,1958.0,2386.0,C +
43C022000,69900,1981,4,1959.0,1667.0,C +
43C022000,126000,1999,4,1959.0,1667.0,C +
43C022000,370000,2021,4,1959.0,1667.0,C +
43C023000,155000,2001,4,1959.0,1075.0,C +
43C023000,39500,1974,4,1959.0,1075.0,C +
43C025000,200000,2004,3,1960.0,1075.0,B -
43C025000,265000,2014,3,1960.0,1075.0,B -
43C025000,245000,2005,3,1960.0,1075.0,B -
43C025000,18262,1964,3,1960.0,1075.0,B -
43C026000,117600,1998,3,1960.0,1075.0,C +
43C026000,294424,2021,3,1960.0,1075.0,C +
43C026000,314000,2022,3,1960.0,1075.0,C +
43C026000,45000,1977,3,1960.0,1075.0,C +
43C027000,41500,1977,3,1960.0,1011.0,C +
43C027000,283000,2016,3,1960.0,1011.0,C +
43C027000,120000,2000,3,1960.0,1011.0,C +
43C028000,82000,1989,3,1962.0,1075.0,C
43C029000,100500,1991,3,1967.0,1120.0,C
43C029000,141000,2001,3,1967.0,1120.0,C
43C029000,195000,2004,3,1967.0,1120.0,C
43C029000,78750,1987,3,1967.0,1120.0,C
43C029000,215000,2012,3,1967.0,1120.0,C
43C030000,79900,1988,4,1960.0,1039.0,C +
43C030000,248000,2012,4,1960.0,1039.0,C +
43C030000,195407,2009,4,1960.0,1039.0,C +
43C030000,284900,2016,4,1960.0,1039.0,C +
43C030000,145000,2010,4,1960.0,1039.0,C +
43C031000,73000,1988,3,1958.0,1075.0,C
43C031000,49000,1978,3,1958.0,1075.0,C
43C032000,88000,1996,4,1959.0,1315.0,C +
43C032000,369000,2018,4,1959.0,1315.0,C +
43C032000,369000,2018,4,1959.0,1315.0,C +
43C032000,450000,2022,4,1959.0,1315.0,C +
43C032000,173250,2013,4,1959.0,1315.0,C +
43C032000,381224,2012,4,1959.0,1315.0,C +
43C032000,305000,2014,4,1959.0,1315.0,C +
43C033000,83500,1992,3,1958.0,1125.0,C
43C033000,126500,2000,3,1958.0,1125.0,C
43C033000,77500,1989,3,1958.0,1125.0,C
43C034000,69500,1986,3,1958.0,1075.0,C
43C034000,88400,1994,3,1958.0,1075.0,C
43C035000,93000,1994,3,1962.0,1505.0,B
43C036000,62500,1981,3,1960.0,1075.0,C +
43C037000,22500,1969,3,1960.0,1075.0,C
43C037000,218500,2012,3,1960.0,1075.0,C
43C038000,26300,1971,3,1960.0,1075.0,C +
43C038000,219000,2015,3,1960.0,1075.0,C +
43C039000,99900,1997,3,1960.0,1075.0,C
43C039000,140000,2001,3,1960.0,1075.0,C
43C039000,65000,1992,3,1960.0,1075.0,C
43C039000,329000,2019,3,1960.0,1075.0,C
43C040000,100000,1996,3,1960.0,1075.0,C
43C041000,312500,2022,4,1963.0,1215.0,C -
43C041000,3500,1962,4,1963.0,1215.0,C -
43C042000,331025,2017,3,1959.0,1589.0,B -
43C042000,24000,1968,3,1959.0,1589.0,B -
43C042000,112000,2000,3,1959.0,1589.0,B -
43C043000,124000,1998,3,1956.0,1363.0,C
43C043000,120000,1994,3,1956.0,1363.0,C
43C043000,21700,1960,3,1956.0,1363.0,C
43C044000,300000,2015,3,1957.0,1991.0,B
43C044000,21250,1963,3,1957.0,1991.0,B
43C045000,114500,1993,2,1958.0,1247.0,B
43C045000,64900,1985,2,1958.0,1247.0,B
43C045000,127000,1998,2,1958.0,1247.0,B
43C046000,124900,2000,3,1959.0,1295.0,C
43C046000,37500,1974,3,1959.0,1295.0,C
43C047000,45000,1977,3,1959.0,1444.0,C
